"ID","puesto","empresa","dpto","ciudad","fecha","fecha_scraping","categorias","desc","resumen"
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--asistente-de-marketing-en-montevideo-AE95FB4B1E79C32A61373E686DCF3405"," Asistente de Marketing","ManpowerGroup","Montevideo","Montevideo","Hoy, 10:55 a. m.",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Diseño / Artes gráficas
                Oferta de trabajo de  Asistente de Marketing
            ","
                        Descripción
                        Buscamos:Nuestra búsqueda se orienta a Licenciado/a en Marketing o Comunicación que cuente con por lo menos un año de experiencia. La persona seleccionada deberá contar con disponibilidad horaria de lunes a viernes de 8 a 17:30 hs. Desafios:		La persona seleccionada se encargara del seguimiento de libros en los distintos puntos de venta, chequear la presentación de los mismos en el stand y el Marketing en redes sociales.A su vez , será responsable de la planificación de los eventos, , acciones a mayor impacto de los libros, visitas a empresas, escuelas, entre otros.Planificara la agenda de medios, gestionar espacios, novedades, asistencia en jornadas de prensa: trato con el autor, comentarios, entrevistas, almuerzos entre otros.La propuesta:Se trata de una excelente oportunidad para incorporarse de manera permanente a una empresa de prestigio que brinda un buen ambiente laboral y una remuneración acorde a las responsabilidades.
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: UniversidadAños de experiencia: 3Edad: entre 22 y 30 añosDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                         Asistente de Marketing
                
                
                    
                        Empresa
                        
                             Manpower Group
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Tiempo Completo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo indefinido
                        
                    
                
                
                    
                        Salario
                        
                            1.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--drupal-ssrsr-en-montevideo-2D0033AE98CE28E261373E686DCF3405"," Drupal SSR/SR","BairesDev","Montevideo","Montevideo","21 mayo",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Informática / Telecomunicaciones
                Oferta de trabajo de  Drupal SSR/SR
            ","
                        Descripción
                        En BairesDev estamos buscando Drupal SSR/SR para sumarse a distintos proyectos que llevamos junto a reconocidos clientes de USA de las más variadas industrias (viajes y turismo, e-commerce, salud, plataformas sociales, seguridad y muchas más)Cuál será tu rol?Trabajar en equipo junto a desarrolladores, tech leads y arquitectos de soluciones para construir aplicaciones, mejorar estructuras existentes agregando nuevas funcionalidades o proponiendo updates tecnológicos para que como resultado, el impacto de tu aporte sea significativo en el core de cada negocio.El resultado de tu trabajo te permitirá también mejorar la experiencia de usuarios en plataformas escalables y de alta disponibilidad, contribuyendo al diferencial clave de cada negocio.Qué buscamos en nuestros candidatos?6+ años de experiencia trabajando con distintas tecnologías4+ años de experiencia trabajando con la tecnología DrupalVentajas de Trabajar con nosotrosUno de nuestros valores fundamentales en BairesDev es reconocer que nuestros candidatos son nuestro mayor activo.Y sólo atrayendo al mejor talento es que hemos trabajamos con clientes de la más alta reputación dentro del mundo IT.Es por eso que acorde a nuestra propuesta de valor, podrás también encontrar:<U+25CF> Excelentes beneficios y salario<U+25CF> Un entorno desafiante<U+25CF> Amplias oportunidades de desarrollo<U+25CF> Posibilidad de trabajo remotoBairesDev es la empresa de desarrollo de software con mayor crecimiento en toda la región (> 50% anual). Con más de 700 empleados trabajando en diversos proyectos alrededor del mundo entero, BairesDev se posiciona como una compañía líder en desarrollo de software. La empresa posee oficinas en las principales ciudades de Latinoamérica y USA. BairesDev recibe más de 145.000 nuevas postulaciones cada año, y tras un exhaustivo proceso de selección emplea solamente al top 1% más talentoso.La empresa ofrece un gran entorno de trabajo, donde sus empleados pueden destacarse y crecer como profesionales, trabajando en equipos multiculturales, con horarios flexibles y oportunidades de crecimiento ilimitadas.Si querés trabajar con los mejores profesionales y las mentes más brillantes de la industria IT, contactanos.
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: Educación Técnico/ProfesionalAños de experiencia: 4Idiomas: Inglés Disponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                         Drupal SSR/SR
                
                
                    
                        Empresa
                        
                             BairesDev
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Desde Casa
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Otro tipo de contrato
                        
                    
                
                
                    
                        Salario
                        
                            A convenir
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--operador-de-call-center-con-experiencia-turno-nocturno-estudiantes-universitarios-para-mercado-libre--en-montevideo-3D0924B66F16CFE961373E686DCF3405"," Operador de Call Center con experiencia, Turno Nocturno - Estudiantes Universitarios para Mercado Libre ","ManpowerGroup","Montevideo","Montevideo","21 mayo",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                CallCenter / Telemercadeo
                Oferta de trabajo de  Operador de Call Center con experiencia, Turno Nocturno - Estudiantes Universitarios para Mercado Libre 
            ","
                        Descripción
                        BuscamosEstudiantes Universitarios que se encuentren cursando mitad de la carrera de Ingeniería, Economía, Administración o Ciencias. Será excluyente poseer experiencia previa en Call Center y disponibilidad para trabajar en el TURNO NOCTURNO:Lunes a Jueves de 20:00 a 2:00, Domingos de 17:00 a 23:00 y un Sábado cada 15 días de 12:00 a 18:00DesafíosGarantizar que la experiencia de nuestros usuarios, al contactarse con Mercado Libre, sea única y diferencial a través de mail, chat, teléfono y redes sociales. Agregar valor a nuestros usuarios con soluciones efectivas, alcanzando ambiciosos objetivos de calidad y satisfacción. Brindar feedback sobre las oportunidades de mejora detectadas en las operaciones para optimizar la experiencia en la plataforma.La PropuestaTe proponemos: ser parte de una compañía con espíritu emprendedor en la que nos encanta pensar en grande y a largo plazo. Que seas el protagonista de tu carrera en un ambiente de proyectos desafiantes, oportunidades, aprendizaje, crecimiento y expansión. Compartir y aprender de los profesionales y especialistas más emprendedores de América Latina. Un excelente clima de trabajo, con todo lo necesario para que vivas una gran experiencia.
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: UniversidadDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                         Operador de Call Center con experiencia, Turno Nocturno
                
                
                    
                        Empresa
                        
                             Manpower Group
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Medio Tiempo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo indefinido
                        
                    
                
                
                    
                        Salario
                        
                            1.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--representante-de-atencion-al-cliente-estudiantes-de-ingenieria-para-mercado-libre--en-montevideo-D90E07F6292107C361373E686DCF3405"," Representante de atención al cliente - Estudiantes de Ingeniería para Mercado Libre ","ManpowerGroup","Montevideo","Montevideo","21 mayo",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Atención a clientes
                Oferta de trabajo de  Representante de atención al cliente - Estudiantes de Ingeniería para Mercado Libre 
            ","
                        Descripción
                        Tenemos un desafío para quienes vibran energía emprendedora, se mueven por la curiosidad, nunca se dan por vencidos y se enfocan en superar sus propios límites. Personas que estén dispuestas a dar el máximo porque les gusta trabajar con compromiso y dedicación. Que vivan los cambios como oportunidades y aprendan de sus errores. Promotores del buen clima, que aportan alegría y diversión. Saben cómo construir con otros y disfrutan trabajando en equipo.BuscamosEstudiantes Universitarios que se encuentren cursando mitad de la carrera de Ingeniería. No es excluyente poseer experiencia laboral previa, sin embargo, será valorado.Disponibilidad para trabajar TURNO NOCTURNO:Lunes a Jueves de 20:00 a 2:00, Domingos de 17:00 a 23:00 y un Sábado cada 15 días de 12:00 a 18:00DesafíosGarantizar que la experiencia de nuestros usuarios, al contactarse con Mercado Libre, sea única y diferencial a través de mail, chat, teléfono y redes sociales. Agregar valor a nuestros usuarios con soluciones efectivas, alcanzando ambiciosos objetivos de calidad y satisfacción. Brindar feedback sobre las oportunidades de mejora detectadas en las operaciones para optimizar la experiencia en la plataforma.La PropuestaTe proponemos: ser parte de una compañía con espíritu emprendedor en la que nos encanta pensar en grande y a largo plazo. Que seas el protagonista de tu carrera en un ambiente de proyectos desafiantes, oportunidades, aprendizaje, crecimiento y expansión. Compartir y aprender de los profesionales y especialistas más emprendedores de América Latina. Un excelente clima de trabajo, con todo lo necesario para que vivas una gran experiencia.“El presente llamado se realiza en el marco de la Ley N° 19.691 y su Decreto Reglamentario N° 73/019, comprendiendo a las personas inscriptas en el Registro Nacional de Personas con Discapacidad, que reúnan las condiciones e idoneidad para el cargo descripto en el presente llamado” 
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: UniversidadDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                         Representante de atención al cliente
                
                
                    
                        Empresa
                        
                             Manpower Group
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Medio Tiempo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo indefinido
                        
                    
                
                
                    
                        Salario
                        
                            1.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--representante-de-atencion-al-cliente-turno-vespertino-estudiantes-de-ingenieria-para-mercado-libre-en-montevideo-B02942ADD8EB823861373E686DCF3405"," Representante de Atención al Cliente (turno vespertino) - Estudiantes de Ingeniería para Mercado Libre","ManpowerGroup","Montevideo","Montevideo","Ayer, 12:08 p. m.",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Atención a clientes
                Oferta de trabajo de  Representante de Atención al Cliente (turno vespertino) - Estudiantes de Ingeniería para Mercado Libre
            ","
                        Descripción
                        BuscamosEstudiantes Universitarios que se encuentren cursando mitad de la carrera de Ingeniería. No es excluyente poseer experiencia laboral previa, sin embargo, será valorado. También será imprescindible contar con disponibilidad para trabajar en el turno vespertino (14:00 a 20:00hs.)DesafíosGarantizar que la experiencia de nuestros usuarios, al contactarse con Mercado Libre, sea única y diferencial a través de mail, chat, teléfono y redes sociales. Agregar valor a nuestros usuarios con soluciones efectivas, alcanzando ambiciosos objetivos de calidad y satisfacción. Brindar feedback sobre las oportunidades de mejora detectadas en las operaciones para optimizar la experiencia en la plataforma.La PropuestaTe proponemos: ser parte de una compañía con espíritu emprendedor en la que nos encanta pensar en grande y a largo plazo. Que seas el protagonista de tu carrera en un ambiente de proyectos desafiantes, oportunidades, aprendizaje, crecimiento y expansión. Compartir y aprender de los profesionales y especialistas más emprendedores de América Latina. Un excelente clima de trabajo, con todo lo necesario para que vivas una gran experiencia.“El presente llamado se realiza en el marco de la Ley N° 19.691 y su Decreto Reglamentario N° 73/019, comprendiendo a las personas inscriptas en el Registro Nacional de Personas con Discapacidad, que reúnan las condiciones e idoneidad para el cargo descripto en el presente llamado” 
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: UniversidadDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                         Representante de Atención al Cliente (turno vespertino)
                
                
                    
                        Empresa
                        
                             Manpower Group
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Medio Tiempo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo indefinido
                        
                    
                
                
                    
                        Salario
                        
                            1.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-abap-iv-programador-workflow-adobeform-en-espana-82EEEBF68583CC4761373E686DCF3405","ABAP IV Programador - workflow, adobeform","CHEspañola","España",NA,"13 mayo",2019-05-23 14:42:03,"Trabajos
                
                
                Informática / Telecomunicaciones
                Oferta de trabajo de ABAP IV Programador - workflow, adobeform
            ","
                        Descripción
                        Programador ABAP IV con conocimientos de workflow y adobeform, con experiencia, valorable conocimientos de SAP HR; valorable conocimiento de Java, valorable dominio de idiomas, para trabajar en Madrid, España.
                    Fecha de Contratación: 11/08/2019
                    Cantidad de Vacantes: 3
                    
                        Requerimientos
                        Educación Mínima: UniversidadAños de experiencia: 4Idiomas: Inglés Edad: A partir de 27 añosConocimientos: SAPDisponibilidad de Viajar: SiDisponibilidad de Cambio de Residencia: Si
                ","
                    
                        ABAP IV Programador
                
                
                    
                        Empresa
                        
                             CH Española
                    
                
                
                    Localización
                    
                        España
                
                
                    
                        Jornada
                        
                            Tiempo Completo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato de obra o labor
                        
                    
                
                
                    
                        Salario
                        
                            120,000.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-abogado-o-escribano-junior-recibido-rubro-financiero-y-prevencion-lavado-de-activos-en-montevideo-9397CAFDD6C267D461373E686DCF3405","Abogado o Escribano Junior Recibido - Rubro Financiero y Prevención Lavado de Activos.","Microfin","Montevideo","Montevideo","10 mayo",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Administración / Oficina
                Oferta de trabajo de Abogado o Escribano Junior Recibido - Rubro Financiero y Prevención Lavado de Activos.
            ","
                        Descripción
                        ABOGADO o ESCRIBANO JUNIOR con conocimientos del rubro Financiero y Prevención de Lavado de Activos - Ingles excluyente.Empresa de Rubro Financiero selecciona profesional egresado de la carrera de Doctor en Derecho o Escribanía con experiencia mínima 2 años anterior relacionada al Derecho Bancario/Financiero, Laboral ,Comercial. Perfil requerido: Dinámico, Proactivo, Flexible.   Excluyente: Avanzado idioma Inglés y Office.Se valora ampliamente: Experiencia en gestión y asesoramiento corporativo, rubro financiero, contar con experiencia laboral no menor a dos años en el área corporativa y/o ejercicio liberal de la profesión.    Tareas y  Responsabilidades: Asesoramiento y gestión legal. Confección de actas, redacción de notas y comunicaciones internas y externas para presentar ante organismos y empresas. Elaboración y revisión de contratos de variados contenidos. Acciones relacionadas a actuación en juzgados, oficios y reclamos en general. Redacción de textos, elaboración de publicaciones, informes y producción de reportes. Asistencia y apoyo a requerimiento de las áreas con énfasis a Gerencia General, y gestión de asuntos vinculados a lo notarial. Redacción de manuales, actualización de legajos. Asesoramiento sobre normativa vigente. Gestión de recursos y coordinaciones.Reporta a: Gerencia General.Horario: Lunes a Viernes 9 a 18 horas.Tipo de contrato: Arrendamiento de Servicios.Zona: Punta Carretas - Montevideo.
                    Fecha de Contratación: 31/05/2019
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: PostgradoAños de experiencia: 2Idiomas: Inglés Edad: entre 27 y 35 añosDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No
                ","
                    
                        Abogado o Escribano Junior Recibido
                
                
                    
                        Empresa
                        
                             Microfin
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Tiempo Completo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo indefinido
                        
                    
                
                
                    
                        Salario
                        
                            45,000.00 US$ (Neto mensual)
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-account-manager-en-montevideo-7E951EE0996254B361373E686DCF3405","Account Manager","BairesDev","Montevideo","Montevideo","Ayer, 10:01 a. m.",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Informática / Telecomunicaciones
                Oferta de trabajo de Account Manager
            ","
                        Descripción
                        En BairesDev, una empresa de servicios de tecnología que emplea sólo el Talento Top 1% en América Latina, estamos buscando un Account Manager Senior para sumarse a nuestro equipo.Tu rol:Estarás encargado de la generación de nuevas oportunidades de negocios que incrementen la cartera de clientes, como así también trabajarás sobre la fidelización y mantenimiento de cuentas ya existentes.Qué buscamos:- Un mínimo de 5 años de experiencia previa en roles de venta consultiva - Graduados de carreras de comercialización, marketing o afines- Nivel de inglés bilingüe - Personalidad dinámica, proactiva, empática y de autogestión, con marcado perfil comercial y con capacidad para cerrar negocios Qué ofrecemos: Trabajarás con un equipo muy talentoso y apasionado en el que tu aporte será valioso para nuestros proyectos. Uno de nuestros valores fundamentales en BairesDev es reconocer que nuestros empleados son nuestro activo más valioso. Es por eso que ofrecemos: - Excelente salario y beneficios - Un entorno desafiante y enriquecedor- Amplias oportunidades de desarrollo - Posibilidad de trabajo remoto Si crees que es lo que buscas, no dudes en postularte! Si en este momento no estás en búsqueda de un nuevo desafío laboral, pero conoces a alguien que sería un buen candidato para esta posición, compartile este anuncio!BairesDev es la empresa de desarrollo de software con mayor crecimiento en toda la región (> 50% anual). Con más de 700 empleados trabajando en diversos proyectos alrededor del mundo entero, BairesDev se posiciona como una compañía líder en desarrollo de software. La empresa posee oficinas en las principales ciudades de Latinoamérica y USA. BairesDev recibe más de 145.000 nuevas postulaciones cada año, y tras un exhaustivo proceso de selección emplea solamente al top 1% más talentoso.La empresa ofrece un gran entorno de trabajo, donde sus empleados pueden destacarse y crecer como profesionales, trabajando en equipos multiculturales, con horarios flexibles y oportunidades de crecimiento ilimitadas.Si querés trabajar con los mejores profesionales y las mentes más brillantes de la industria IT, contactanos.
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: Educación Técnico/ProfesionalAños de experiencia: 4Idiomas: Inglés Disponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                        Account Manager
                
                
                    
                        Empresa
                        
                             BairesDev
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Desde Casa
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Otro tipo de contrato
                        
                    
                
                
                    
                        Salario
                        
                            A convenir
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-accounting-analyst-ssrsr-en-montevideo-4DF33F66A5C5054361373E686DCF3405","Accounting Analyst SSR/SR","BairesDev","Montevideo","Montevideo","Ayer, 03:01 p. m.",2019-05-23 14:42:03,"Trabajos
                Montevideo
                Montevideo
                Informática / Telecomunicaciones
                Oferta de trabajo de Accounting Analyst SSR/SR
            ","
                        Descripción
                        En BairesDev estamos buscando un Accounting Analyst SSR/SR que trabajará junto al área asistiendo en la preparación, registro, control y análisis de la información contable y financiera, así como también en el proceso de compras y pago a proveedores.Cuáles serán tus tareas?- Analizar transacciones y preparar papeles de trabajo para la confección del balance anual de la compañía.- Identificar problemáticas contables y ofrecer soluciones- Entregar conciliaciones mensuales del sumas y saldos- Armado de asientos mensuales.- Cargar facturas y gastos a las cuentas correspondientes y centros de costos analizando documentación  respaldatoria.- Pagar a proveedores verificando retenciones a efectuar, documentación fiscal, resolviendo discrepancias en órdenes de compras, facturas, pagos y contratos.- Mantener cuentas corrientes y cuentas bancarias conciliadas.- Mantener legajos de proveedores actualizados.- Llevar control, registro y rendiciones de pagos desde caja chica.- Proteger valores de la compañía manteniendo la información confidencial.- Controlar liquidaciones impositivas. - Reportes periódicos de estado de cuentas.- Rendición de tarjetas de crédito.Qué buscamos en nuestros candidatos?- Mínimo 4 año de experiencia comprobable en puestos similares.- Conocimientos/experiencia en sistemas de gestión/contables (deseable)- Manejo de Microsoft OfficeQué Ofrecemos?Uno de nuestros valores fundamentales en BairesDev es reconocer que nuestros candidatos son nuestro mayor activo. Y sólo atrayendo al mejor talento es que hemos trabajamos con clientes de la más alta reputación dentro del mundo IT.Es por eso que acorde a nuestra propuesta de valor, podrás también encontrar:- Excelentes beneficios y salario- Un entorno desafiante- Amplias oportunidades de desarrollo- Flexibilidad horariaEl lugar de trabajo es en nuestras oficinas en la Torre Bouchard , C.A.B.A.BairesDev es la empresa de desarrollo de software con mayor crecimiento en toda la región (> 50% anual). Con más de 700 empleados trabajando en diversos proyectos alrededor del mundo entero, BairesDev se posiciona como una compañía líder en desarrollo de software. La empresa posee oficinas en las principales ciudades de Latinoamérica y USA. BairesDev recibe más de 145.000 nuevas postulaciones cada año, y tras un exhaustivo proceso de selección emplea solamente al top 1% más talentoso.La empresa ofrece un gran entorno de trabajo, donde sus empleados pueden destacarse y crecer como profesionales, trabajando en equipos multiculturales, con horarios flexibles y oportunidades de crecimiento ilimitadas.Si querés trabajar con los mejores profesionales y las mentes más brillantes de la industria IT, contactanos.
                    
                    Cantidad de Vacantes: 1
                    
                        Requerimientos
                        Educación Mínima: Educación Técnico/ProfesionalAños de experiencia: 4Idiomas: Inglés Disponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No 
                ","
                    
                        Accounting Analyst SSR/SR
                
                
                    
                        Empresa
                        
                             BairesDev
                    
                
                
                    Localización
                    
                        Montevideo, Montevideo
                
                
                    
                        Jornada
                        
                            Desde Casa
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Otro tipo de contrato
                        
                    
                
                
                    
                        Salario
                        
                            A convenir
                        
                    
                
                Enviar mi CV
            "
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-acompanantes-para-maldonado-disponibilidad-horaria-de-dos-turnos-en-maldonado-3131D411DD93B61761373E686DCF3405","Acompañantes para Maldonado - Disponibilidad horaria de dos turnos","Vigilia","Maldonado","Maldonado","14 mayo",2019-05-23 14:42:03,"Trabajos
                Maldonado
                Maldonado
                Medicina / Salud
                Oferta de trabajo de Acompañantes para Maldonado - Disponibilidad horaria de dos turnos
            ","
                        Descripción
                        Empresa de servicios de compañía selecciona para su Departamento de Servicios acompañantes para sanatorios y domicilios, ambos sexos, de 25 a 65 años, deseable con experiencia (no excluyente), excelente presencia, que residan en la ciudad de Maldonado o zonas cercanas (excluyente) y que tengan disponibilidad horaria de dos turnos (excluyente). Serán valoradas la vocación de servicio, buena capacidad para relacionarse con otros, proactividad, responsabilidad, lenguaje claro y fluido, organización.Se ofrece hora de acuerdo a laudo en buen ambiente laboral.
                    
                    Cantidad de Vacantes: 6
                    
                        Requerimientos
                        Educación Mínima: Educación Básica SecundariaAños de experiencia: 1Idiomas: Español Edad: entre 25 y 65 añosDisponibilidad de Viajar: NoDisponibilidad de Cambio de Residencia: No
                ","
                    
                        Acompañantes para Maldonado
                
                
                    
                        Empresa
                        
                             Vigilia
                    
                
                
                    Localización
                    
                        Maldonado, Maldonado
                
                
                    
                        Jornada
                        
                            Tiempo Completo
                        
                    
                
                
                    
                        Tipo de contrato
                        
                            Contrato por tiempo determinado
                        
                    
                
                
                    
                        Salario
                        
                            A convenir
                        
                    
                
                Enviar mi CV
            "
