"ID","puesto","empresa","dpto","ciudad","fecha","fecha_scraping","categorias","desc","resumen"
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--auxiliar-de-recursos-humanos--en-montevideo-CAA8097E0E3C362561373E686DCF3405"," Auxiliar de  Recursos Humanos ","
Possum","Montevideo
","Montevideo","23 julio",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Administración / Oficina
                                    Oferta de trabajo de  Auxiliar de  Recursos Humanos 
            ","

                Descripción
                Nos encontramos en búsqueda para una empresa líder en consumo masivo  un AUXILIAR DE RECURSOS HUMANOS    Perfil-              Experiencia mínima de 2 años en liquidación de sueldos.-              Estudiante avanzados o egresado en Administración o carreras afines -              Experiencia en  tareas de administración de personal, liquidación de sueldos,                gestión de nóminas, entre otras tareas administrativas.-              Buen manejo de herramientas informáticas (excluyente Excel avanzado).-              Buena comunicación oral y escrita (poder de redacción).Competencias:-              Proactividad, Organización y Enfoque al detalle Responsabilidades-              Control horario y liquidación de sueldos.-              Actualización de planilla de trabajo.-              Altas y bajas en BPS.-              Mantenimiento de legajos.-              Entrega de uniformes al personal.-              Control de documentación.Se ofrece -Oportunidad de crecimiento profesional y una remuneración acorde a las responsabilidades
                Fecha de Contratación: 21/10/2019
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Universidad
        Años de experiencia: 2
        Microsoft Excel, Trabajo en equipo, Gestión de personal
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--oficial-para-construccion-colocacion-de-aberturas-de-aluminio--en-montevideo-356221652F3E350C61373E686DCF3405"," Oficial Para Construcción","
ManpowerGroup","Montevideo
","Montevideo","13 agosto",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Construccion y obra
                                    Oferta de trabajo de  Oficial Para Construcción
            ","

                Descripción
                Nuestra búsqueda se orienta a personas que tengan experiencia en manejo de aberturas de aluminio, para trabajar en una obra de construción bajo contratación a término. Son requisitos excluyentes:-Poseer experiencia de al menos dos (02) años en instalación / colocación de aberturas de aluminio-Disponibilidad horaria-Encontrarse residiendo en Montevideo-Experiencia liderando equipos-Carné de salud vigenteRequisitos valorados:-Tener experiencia en diferentes empresas de este rubro y en obras de contrucciónDesafíos:La persona seleccionada se encargará de realizar tareas de oficial para el sector de la construcción enfocándose en la instalación de Aberturas de Aluminio.La propuesta: Es una muy buena oportunidad para integrarse a una importante empresa destacada en su rubro de manera zafral con posibilidades de extenderse, que ofrece un salario acorde a las responsabilidades del cargo. 
                Fecha de Contratación: 28/10/2019
                            Cantidad de Vacantes: 2
            
Requerimientos
        Educación Mínima: Bachillerato / Educación Media
        Años de experiencia: 2
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de--technical-leader-de-desarrollo-de-canales-en-montevideo-0F439DB243E6632F61373E686DCF3405"," Technical Leader de Desarrollo de Canales","
Possum","Montevideo
","Montevideo","Hoy, 10:29 a. m.",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Informática / Telecomunicaciones
                                    Oferta de trabajo de  Technical Leader de Desarrollo de Canales
            ","

                Descripción
                Empresa del sector Financiero líder en el mercado de soluciones empresariales está en la búsqueda de un-  Technical Leader de Desarrollo de Canales   -que se integrará a un equipo de profesionales encargados de evolucionar todas las plataformas digitales trabajando en el plan estratégico de proyectos. Debe cumplir con el siguiente perfil:- Egresados Profesionales en informática  ( Deseable)  -Con experiencia en Java / . Net / Genexus (Deseable)-Modelado y construcción de apis y servicios.- Desarrollo HTML5, CSS3, Javascript, jQuery.- Conocimientos de As400 y Bases de datos Relacionales   La posición:Diseñará soluciones tecnológicas en conjunto con el área de arquitectura así como en tareas de gestión, análisis y desarrollo.   Analizar, proponer y elaborar  alternativas técnicas y/o  funcionales que permitan implementar las soluciones que satisfagan las exigencias y expectativas de los usuarios responsables del proyecto.Entre sus responsabilidades estará realizar el Diseño de aplicaciones en conjunto con arquitectura. Gestión, análisis y desarrollo de proyectos de canales (web públicas, Homebanking, Apis). Testeo y documentación de aplicaciones. Mantenimiento y salud de aplicaciones en producción.Desarrollar y codificar las aplicaciones y/o módulos siguiendo las especificaciones y/o estándares definidos por la organización.Competencias, habilidades o aptitudes deseables:- Capacidad de análisis, síntesis, comunicación, gestión, auto-gestión, liderazgo, trabajo en equipo, iniciativa, planificación y medición de desempeño. Liderazgo.La Empresa ofrece una excelente ambiente de trabajo, oportunidad de crecimiento,  desarrollo y un atractivo paquete económico.
                Fecha de Contratación: 14/11/2019
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Universidad
        Años de experiencia: 3
        Idiomas: Inglés
        JavaOS, Java, JavaScript, Desarrollo de negocio, Desarrollo de producto, Gestión, Ingeniería, Testeo, Trabajo en equipo, ASP.NET MVC Web API
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-account-manager-completo--en-montevideo-85F8540EB18D3B0761373E686DCF3405","Account manager","
PaoladeLeonardis","Montevideo
","Montevideo","7 agosto",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Ventas
                                    Oferta de trabajo de Account manager
            ","

                Descripción
                ¿Te gusta vender?¿Te desafía fidelizar a tus clientes y generar nuevos?¡Te proponemos sumarte a nuestro equipo de ventas para que puedas hacerlo?Si contás con formación terciaria en carreras tales como Ingeniería, Arquitectura o Administración y tenés experiencia en ventas técnica o consultiva en la industria de la construcción.¡No dejes pasar esta oportunidad!Te ofrecemos formarte y brindarte todas las herramientas para que puedas alcanzar tus objetivos a través de la ejecución disciplinada de ventas con foco en desarrollo de clientes. 
                Fecha de Contratación: 26/08/2019
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Universidad
        Años de experiencia: 2
        Idiomas: Inglés
        Licencias de conducir: automóviles / carros
        Disponibilidad de Viajar: Si
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-acompanante-para-senora-mayor-con-experiencia-en-atencion-de-tercera-edad-en-maldonado-5CE16D72C3E73EFD61373E686DCF3405","Acompañante para señora mayor","
MANOS","Maldonado
","Maldonado","6 agosto",2019-08-16 15:54:28,"Trabajos
                         Maldonado
                         Maldonado
                         Medicina / Salud
                                    Oferta de trabajo de Acompañante para señora mayor
            ","

                Descripción
                Se busca persona para colaborar con las tareas de cuidado de señora mayor. Se solicita experiencia y referencias. Trabajo para todo el año en zona Cantegril
                Fecha de Contratación: 02/09/2019
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Educación Básica Secundaria
        Años de experiencia: 1
        entre 30 y 60  años
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-acompanantes-para-montevideo-en-montevideo-99E62975D4F919B561373E686DCF3405","Acompañantes para Montevideo","
Possum","Montevideo
","Montevideo","19 julio",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Medicina / Salud
                                    Oferta de trabajo de Acompañantes para Montevideo
            ","

                Descripción
                Incorporamos para  ingresar  al Departamento de Servicios acompañantes para sanatorios y domicilios varios cargos como ACOMPAÑANTES PARA MONTEVIDEOPerfil:Amplia disponibilidad  horaria de dos turnos.Serán valoradas la vocación de servicio,  sentido de responsabilidad, uso del lenguaje claro y fluido. Imprescindible que tenga una buena   capacidad de escucha y excelente relacionamiento interpersonal.C. de salud vigente Se ofrece un buen ambiente laboral y estabilidad.
                Fecha de Contratación: 19/08/2019
                            Cantidad de Vacantes: 10
            
Requerimientos
        Educación Mínima: Bachillerato / Educación Media
        Años de experiencia: 3
        Windows
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-administracion-y-desarrollo-de-bi-en-montevideo-303C0608A8EEA81361373E686DCF3405","Administración y Desarrollo de BI","
InfrastructureTechnologyServices","Montevideo
","Montevideo","12 agosto",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Informática / Telecomunicaciones
                                    Oferta de trabajo de Administración y Desarrollo de BI
            ","

                Descripción
                Profesional egresado de la Universidad de la República uotro instituto cuyo título este reconocido por el Ministeriode Educación y Cultura de una carrera de al menos 3 años de duraciónExperiencia en la implantación de soluciones de Business Intelligence en organizaciones de mediano y gran porte.Experiencia en lenguajes de programación Visual Basic.NET Experiencia en el manejo de Microsoft Project.Certificación en productos Microsoft de BI sobre SQL Server 2008 o superior.Manejo de lenguaje MDX, DMX y SQL.Experiencia en la implementación bajo Performance Point, Excel Services, Power Pivot y PowerView.Manejo de Team Foundation 2010 o superiorBuen manejo de inglés técnico
                Fecha de Contratación: 30/08/2019
                            Cantidad de Vacantes: 2
            
Requerimientos
        Educación Mínima: Educación Técnico/Profesional
        Años de experiencia: 3
        Idiomas: Inglés
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-administrador-de-aplicaciones-y-base-de-datos-tic-en-montevideo-B806E3988099BF3F61373E686DCF3405","Administrador de aplicaciones y base de datos","
AbitabCentralS.A","Montevideo
","Montevideo","14 agosto",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Informática / Telecomunicaciones
                                    Oferta de trabajo de Administrador de aplicaciones y base de datos
            ","

                Descripción
                ¡Súmate al equipo técnico de ID-digital Abitab, primer proveedor de identidad de confianza acreditado!Las principales funciones del cargo son:• Administrar, configurar y mantener Servidores de Aplicaciones, Sistemas Operativos y Base de Datos.Requisitos necesarios:• Estudios terciarios en Ingeniería en Sistemas o Telecomunicaciones, Licenciatura en Informática, o Administrador de Servidores.• Experiencia mínima de 1 año en mantenimiento de Servidores de Aplicaciones, Sistemas Operativos y Base de Datos.• Conocimientos de SQL Server, DB2, Linux, JBOSS/Wildfly.• Programar scriptings y administrar ambientes para el desarrollo, testing y producción de Software, estableciendo políticas de gestión y migración entre ellos.• Investigar y proponer nuevas funcionalidades a las herramientas proporcionadas.• Identificar posibilidades de crecimiento y desarrollo para los proyectos de los productos comerciales del área.
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Universidad
        Años de experiencia: 1
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-administrador-de-comunicaciones-senior-en-montevideo-16C8242FDE0BD52761373E686DCF3405","Administrador de comunicaciones Senior","
SONDAUruguay","Montevideo
","Montevideo","1 agosto",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Informática / Telecomunicaciones
                                    Oferta de trabajo de Administrador de comunicaciones Senior
            ","

                Descripción
                Requisitos:•	Poseer conocimientos y experiencia en dispositivos de comunicaciones como en especial: switches (Capa 2 y 3), routers y firewalls de los fabricantes Cisco, HP y Fortinet. •	Conocimiento de protocolos de capa 2 STP, y capa 3 ruteo•	Experiencia en redes de voz sobre IP.•	Experiencia en la utilización de sistemas de control y monitoreo de eventos.•	Se valorara poseer certificaciones de Cisco/Fortinet•	El horario de trabajo es de Lunes a Viernes de 9:00 a 18:00 hrs •	La posición implica guardias rotativas.
                            Cantidad de Vacantes: 10
            
Requerimientos
        Educación Mínima: Educación Técnico/Profesional
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
"https://www.computrabajo.com.uy/ofertas-de-trabajo/oferta-de-trabajo-de-administrador-de-comunicaciones-unificadas--en-montevideo-7D818E263686212C61373E686DCF3405","Administrador de Comunicaciones unificadas ","

Importanteempresadelsector","Montevideo
","Montevideo","Ayer, 04:53 a. m.",2019-08-16 15:54:28,"Trabajos
                         Montevideo
                         Montevideo
                         Informática / Telecomunicaciones
                                    Oferta de trabajo de Administrador de Comunicaciones unificadas 
            ","

                Descripción
                •	Formación universitaria en TI. (Ingenieros, Licenciados o Analistas de Informática) con titulo reconocido por el MEC. (excluyente)•	Experiencia de 5 o más años como administrador senior en: comunicaciones unificadas, telefonía y radiocomunicaciones.•	Preferentemente con certificaciones de CISCO: CCNA Collaboration . Este requisito no es excluyente, en caso de no tenerlo debe poder dar los exámenes en no más de 60 días y lograr la certificación.•	Muy buena disposición para trabajar en equipo•	Horario de trabajo Lunes a Viernes de 9 a 18•	Guardias rotativas
                            Cantidad de Vacantes: 1
            
Requerimientos
        Educación Mínima: Universidad
        Años de experiencia: 5
        Disponibilidad de Viajar: No
        Disponibilidad de Cambio de Residencia: No


        ",NA
